Movie_id,Title,import_feat
972,Rock of Ages," Julianne Hough, Diego Boneta, Tom Cruise, Alec Baldwin Adam Shankman Comedy,Drama,Musical Rock of Ages"
973,Scream 4," Neve Campbell, Courteney Cox, David Arquette, Lucy Hale Wes Craven Horror,Mystery Scream 4"
974,Queen of Katwe," Madina Nalwanga, David Oyelowo, Lupita Nyong'o, Martin Kabanza Mira Nair Biography,Drama,Sport Queen of Katwe"
975,My Big Fat Greek Wedding 2," Nia Vardalos, John Corbett, Michael Constantine, Lainie Kazan Kirk Jones Comedy,Family,Romance My Big Fat Greek Wedding 2"
976,Dark Places," Charlize Theron, Nicholas Hoult, Christina Hendricks, Chloë Grace Moretz Gilles Paquet-Brenner Drama,Mystery,Thriller Dark Places"
977,Amateur Night," Jason Biggs, Janet Montgomery,Ashley Tisdale, Bria L. Murphy Lisa Addario Comedy Amateur Night"
978,It's Only the End of the World," Nathalie Baye, Vincent Cassel, Marion Cotillard, Léa Seydoux Xavier Dolan Drama It's Only the End of the World"
979,The Skin I Live In," Antonio Banderas, Elena Anaya, Jan Cornet,Marisa Paredes Pedro Almodóvar Drama,Thriller The Skin I Live In"
980,Miracles from Heaven," Jennifer Garner, Kylie Rogers, Martin Henderson,Brighton Sharbino Patricia Riggen Biography,Drama,Family Miracles from Heaven"
981,Annie," Quvenzhané Wallis, Cameron Diaz, Jamie Foxx, Rose Byrne Will Gluck Comedy,Drama,Family Annie"
982,Across the Universe," Evan Rachel Wood, Jim Sturgess, Joe Anderson, Dana Fuchs Julie Taymor Drama,Fantasy,Musical Across the Universe"
983,Let's Be Cops," Jake Johnson, Damon Wayans Jr., Rob Riggle, Nina Dobrev Luke Greenfield Comedy Let's Be Cops"
984,Max," Thomas Haden Church, Josh Wiggins, Luke Kleintank,Lauren Graham Boaz Yakin Adventure,Family Max"
985,Your Highness," Danny McBride, Natalie Portman, James Franco, Rasmus Hardiker David Gordon Green Adventure,Comedy,Fantasy Your Highness"
986,Final Destination 5," Nicholas D'Agosto, Emma Bell, Arlen Escarpeta, Miles Fisher Steven Quale Horror,Thriller Final Destination 5"
987,Endless Love," Gabriella Wilde, Alex Pettyfer, Bruce Greenwood,Robert Patrick Shana Feste Drama,Romance Endless Love"
988,Martyrs," Morjana Alaoui, Mylène Jampanoï, Catherine Bégin,Robert Toupin Pascal Laugier Horror Martyrs"
989,Selma," David Oyelowo, Carmen Ejogo, Tim Roth, Lorraine Toussaint Ava DuVernay Biography,Drama,History Selma"
990,Underworld: Rise of the Lycans," Rhona Mitra, Michael Sheen, Bill Nighy, Steven Mackintosh Patrick Tatopoulos Action,Adventure,Fantasy Underworld: Rise of the Lycans"
991,Taare Zameen Par," Darsheel Safary, Aamir Khan, Tanay Chheda, Sachet Engineer Aamir Khan Drama,Family,Music Taare Zameen Par"
992,Take Me Home Tonight," Topher Grace, Anna Faris, Dan Fogler, Teresa Palmer Michael Dowse Comedy,Drama,Romance Take Me Home Tonight"
993,Resident Evil: Afterlife," Milla Jovovich, Ali Larter, Wentworth Miller,Kim Coates Paul W.S. Anderson Action,Adventure,Horror Resident Evil: Afterlife"
994,Project X," Thomas Mann, Oliver Cooper, Jonathan Daniel Brown, Dax Flame Nima Nourizadeh Comedy Project X"
995,Secret in Their Eyes," Chiwetel Ejiofor, Nicole Kidman, Julia Roberts, Dean Norris Billy Ray Crime,Drama,Mystery Secret in Their Eyes"
996,Hostel: Part II," Lauren German, Heather Matarazzo, Bijou Phillips, Roger Bart Eli Roth Horror Hostel: Part II"
997,Step Up 2: The Streets," Robert Hoffman, Briana Evigan, Cassie Ventura, Adam G. Sevani Jon M. Chu Drama,Music,Romance Step Up 2: The Streets"
998,Search Party," Adam Pally, T.J. Miller, Thomas Middleditch,Shannon Woodward Scot Armstrong Adventure,Comedy Search Party"
999,Nine Lives," Kevin Spacey, Jennifer Garner, Robbie Amell,Cheryl Hines Barry Sonnenfeld Comedy,Family,Fantasy Nine Lives"
